fantasy_player_id,fifa_player_id,fantasy_squad_id,first_name,last_name,known_name,position,price,is_active,percent_selected,rounds_selected_json,total_points,avg_points,form,last_round_points,round_points_json,qualification_round_ids_json
616,405639.0,23,Amirhossein,Hosseinzadeh,Amirhossein Hosseinzadeh,FWD,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
618,,23,Amirhossein,Mahmoudi,Amirhossein Mahmoudi,FWD,4.0,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
620,380007.0,23,Alireza,Beiranvand,Alireza Beiranvand,GK,4.2,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",14,7.0,4.7,11,"{""1"": 3, ""2"": 11}",[]
621,448507.0,23,Payam,Niazmand,Payam Niazmand,GK,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
622,314255.0,23,Hossein,Hosseini,Hossein Hosseini,GK,3.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
623,,23,Mohammad,Khalifeh,Mohammad Khalifeh,GK,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
624,,23,Omid,Noorafkan,Omid Noorafkan,MID,5.3,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
625,390535.0,23,Mehdi,Torabi,Mehdi Torabi,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
626,371736.0,23,Saeid,Ezatolahi,Saeid Ezatolahi,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",5,2.5,1.7,3,"{""1"": 2, ""2"": 3}",[]
627,448497.0,23,Mohammad,Mohebi,Mohammad Mohebi,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",13,6.5,4.3,3,"{""1"": 10, ""2"": 3}",[]
629,403236.0,23,Mehdi,Ghayedi,Mehdi Ghayedi,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
630,484270.0,24,Zaid Ismael Khaleel,Al Dulaimi,Zaid Ismael,MID,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
631,484262.0,24,Marko Hussein,Farji,Marko Farji,MID,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
632,,24,Hasan Abdulkareem Jabbar,Sayyid,Hasan Abdulkareem,MID,4.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
633,,24,Peter,Gwargis,Peter Gwargis,MID,5.1,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
634,506069.0,24,Kevin,Yakob,Kevin Yakob,MID,5.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
635,433074.0,24,Amir Fouad Abboud,Al Ammari,Amir Al Ammari,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",7,7.0,2.3,7,"{""1"": 7}",[]
636,493983.0,24,Aimar Hazar Anwar,Sher,Aimar Sher,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
637,479072.0,24,Merchas Ghazi Salih,Doski,Merchas Doski,DEF,3.8,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
638,436863.0,24,Frans Dhia Jirjis,Haddad,Frans Putros,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
639,396158.0,24,Rebin Ghareeb Sulaka,Adhamat,Rebin Sulaka,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
640,,24,Maytham Jabbar Mutlag,Al Farttoosi,Maytham Jabbar,DEF,3.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
641,479553.0,24,Hussein Haydar,Ali,Hussein Ali,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
642,434025.0,24,Zaid Tahseen Abd Zaid,Hantoosh,Zaid Tahseen,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-2,-2.0,-0.7,-2,"{""1"": -2}",[]
643,434024.0,24,Munaf Younus Hashim,Al Tekreeti,Munaf Younus,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
644,481183.0,24,Akam Hashim,Rahman,Akam Hashim,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.2, ""3"": 0.1}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
645,484276.0,24,Ahmed Hasan Maknzi,Al Deeshawee,Ahmed Maknzi,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
646,395186.0,24,Aymen Hussein Ghadhban,Al Mafraje,Aymen Hussein,FWD,5.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",7,7.0,2.3,7,"{""1"": 7}",[]
647,422968.0,24,Mohanad Ali Kadhim,Al Shammari,Mohanad Ali,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
648,464457.0,24,Ali Jasim Elaibi,Al Tameemi,Ali Jasim,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
649,436628.0,24,Ali Ibrahim Karim Ali,Al Hamadi,Ali Al Hamadi,FWD,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
650,464458.0,24,Youssef Wali Faeq,Amyn,Youssef Amyn,FWD,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
651,434029.0,24,Ali Yousif Hashim,Najatee,Ali Yousif,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
652,,24,Karar Nabeel Hussein,Al Janat,Karar Nabeel,MID,4.0,False,0.1,"{""1"": 0.1, ""2"": 0.6, ""3"": 0.1}",0,0.0,0.0,0,{},[]
653,433571.0,24,Ahmed Basil Fadhil,Al Fadhli,Ahmed Basil,GK,3.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
654,368744.0,24,Fahad Talib,Raheem,Fahad Talib,GK,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
655,,24,Kumel Saadi Latif,Al Rekabe,Kumel Saadi,GK,3.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
656,434026.0,24,Zidane Aamar,Iqbal,Zidane Iqbal,MID,5.6,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
657,433585.0,24,Ibrahim Bayesh Kamil,Al Kaabawi,Ibrahim Bayesh,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
659,479294.0,25,Kaishu,Sano,Kaishu Sano,MID,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",10,5.0,3.3,8,"{""1"": 2, ""2"": 8}",[]
662,405528.0,25,Yukinari,Sugawara,Yukinari Sugawara,DEF,4.4,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
663,430401.0,25,Tsuyoshi,Watanabe,Tsuyoshi Watanabe,DEF,4.3,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
665,403274.0,25,Hiroki,Ito,Hiroki Ito,DEF,3.9,True,0.6,"{""1"": 0.4, ""2"": 0.5, ""3"": 0.6}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
666,390541.0,25,Shogo,Taniguchi,Shogo Taniguchi,DEF,3.9,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
667,405527.0,25,Ayumu,Seko,Ayumu Seko,DEF,3.8,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
668,498455.0,25,Junnosuke,Suzuki,Junnosuke Suzuki,DEF,3.5,True,0.8,"{""1"": 0.8, ""2"": 0.6, ""3"": 0.8}",1,1.0,0.3,1,"{""2"": 1}",[]
669,395321.0,25,Junya,Ito,Junya Ito,MID,5.0,True,1.3,"{""1"": 1.3, ""2"": 0.9, ""3"": 1.3}",12,6.0,4.0,11,"{""1"": 1, ""2"": 11}",[]
670,430407.0,25,Daizen,Maeda,Daizen Maeda,MID,5.0,True,1.1,"{""1"": 1, ""2"": 0.9, ""3"": 1.1}",2,2.0,0.7,2,"{""1"": 2}",[]
671,405522.0,25,Keito,Nakamura,Keito Nakamura,MID,5.5,True,1.8,"{""1"": 0.3, ""2"": 1.7, ""3"": 1.8}",18,9.0,6.0,8,"{""1"": 10, ""2"": 8}",[]
672,430413.0,25,Ayase,Ueda,Ayase Ueda,FWD,7.0,True,0.8,"{""1"": 0.7, ""2"": 0.7, ""3"": 0.8}",20,10.0,6.7,18,"{""1"": 2, ""2"": 18}",[]
673,403293.0,25,Koki,Ogawa,Koki Ogawa,FWD,4.9,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",4,4.0,1.3,4,"{""1"": 4}",[]
675,464339.0,25,Keisuke,Goto,Keisuke Goto,FWD,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
676,520218.0,25,Kento,Shiogai,Kento Shiogai,FWD,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
677,405530.0,25,Zion,Suzuki,Zion Suzuki,GK,4.3,True,2.3,"{""1"": 1.9, ""2"": 2.1, ""3"": 2.3}",11,5.5,3.7,9,"{""1"": 2, ""2"": 9}",[]
678,403305.0,25,Keisuke,Osako,Keisuke Osako,GK,4.0,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",0,0.0,0.0,0,{},[]
679,511710.0,25,Tomoki,Hayakawa,Tomoki Hayakawa,GK,3.8,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
680,485503.0,25,Yuito,Suzuki,Yuito Suzuki,MID,5.0,True,0.8,"{""1"": 0.8, ""2"": 0.5, ""3"": 0.8}",1,1.0,0.3,1,"{""2"": 1}",[]
681,400514.0,25,Ao,Tanaka,Ao Tanaka,MID,5.0,True,1.0,"{""1"": 1.1, ""2"": 0.8, ""3"": 1}",4,4.0,1.3,4,"{""2"": 4}",[]
682,448557.0,25,Daichi,Kamada,Daichi Kamada,MID,5.8,True,2.3,"{""1"": 0.3, ""2"": 2, ""3"": 2.3}",22,11.0,7.3,11,"{""1"": 11, ""2"": 11}",[]
684,391646.0,25,Ritsu,Doan,Ritsu Doan,DEF,5.1,True,1.0,"{""1"": 1, ""2"": 1.3, ""3"": 1}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
685,,26,Yousef Hussein,Abed Qashi,Yousef Qashi,MID,4.2,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
686,431209.0,26,Ibrahim Mohammad Sami,Sadeh,Ibrahim Sadeh,MID,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
687,45191.0,26,Mohammad Ratib,Mohammad Al Daoud,Mohammad Al Daoud,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
688,431230.0,26,Noor Al Deen Mahmoud Ali,Al Rawabdeh,Noor Al Rawabdeh,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",7,7.0,2.3,7,"{""1"": 7}",[]
689,433534.0,26,Nizar Mahmoud Ahmed,Al Rashdan,Nizar Al Rashdan,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,3.0,1.0,3,"{""1"": 3}",[]
690,431225.0,26,Yazan Mousa Mahmoud,Abu Al Arab,Yazan Al Arab,DEF,3.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",-2,-2.0,-0.7,-2,"{""1"": -2}",[]
691,433527.0,26,Abdallah Mousa Musallam,Nasib,Abdallah Nasib,DEF,3.6,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
692,479389.0,26,Mohannad Mahmoud Saleh,Abu Taha,Mohannad Abu Taha,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,"{""1"": 0}",[]
693,433526.0,26,Mohammad Ali Hasan,Abu Hasheesh,Mohammad Abu Hasheesh,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
695,489550.0,26,Husam Ali Mohammad,Abu Al Dahab,Husam Abu Al Dahab,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
696,520068.0,26,Mohammad Ahmed Mohammad,Taha,Mohammad Abu Ghoush,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
697,,26,Ahmad Fawzi Abdalateef,Assaf,Ahmad Assaf,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
698,499102.0,26,Saleem Amer Saleem,Obaid,Saleem Obaid,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
699,489551.0,26,Mohammad Majed Jamil,Abu Al Nadi,Mohammad Abu Al Nadi,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""1"": 2}",[]
700,491167.0,26,Amer Rasem Adel,Jamous,Amer Jamous,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
701,431211.0,26,Mousa Mohammad Mousa,Sulaiman Al Tamari,Mousa Al Tamari,FWD,5.6,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
702,431208.0,26,Mohammad Faisal Yousef,Abu Zraiq,Mohammad Abu Zraiq,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
703,396950.0,26,Mahmoud Nayef Ahmad,Al Mardi,Mahmoud Al Mardi,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
705,,26,Ibrahim Mohammad Abdallah,Sabra,Ibrahim Sabra,FWD,4.0,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
707,498514.0,26,Ali Ahmad Ali,Al Azaizeh,Ali Azaizeh,FWD,4.0,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
708,511875.0,26,Odeh Burhan Shehadeh,Fakhoury,Odeh Fakhoury,FWD,4.0,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
709,397894.0,26,Yazeed Mo'ien Hasan,Abulaila,Yazeed  Abulaila,GK,3.9,True,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,"{""1"": 0}",[]
710,431223.0,26,Abdallah Ra'ed Mahmoud,Al Fakhouri,Abdallah Al Fakhouri,GK,3.6,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
713,479316.0,27,Jin-Seob,Park,Park Jin-Seob,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
714,430385.0,27,Jin-Gyu,Kim,Kim Jin-Gyu,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
715,395088.0,27,Min-Jae,Kim,Kim Min-Jae,DEF,5.0,True,2.1,"{""1"": 2.1, ""2"": 1.8, ""3"": 2.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
716,429608.0,27,Young-Woo,Seol,Seol Young-Woo,DEF,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
717,,27,Yu-Min,Cho,Cho Yu-Min,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
718,448580.0,27,Moon-Hwan,Kim,Kim Moon-Hwan,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,2.0,0.7,2,"{""2"": 2}",[]
719,423874.0,27,Han-Beom,Lee,Lee Han-Beom,DEF,3.7,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
720,423880.0,27,Tae-Seok,Lee,Lee Tae-Seok,DEF,3.7,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
722,418485.0,27,Tae-Hyeon,Kim,Kim Tae-Hyeon,DEF,3.6,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
723,307849.0,27,Heung-Min,Son,Son Heung-Min,FWD,7.4,True,1.8,"{""1"": 2.2, ""2"": 1.6, ""3"": 1.8}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
724,395083.0,27,Hee-Chan,Hwang,Hwang Hee-Chan,FWD,6.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
725,430387.0,27,Gue-Sung,Cho,Cho Gue-Sung,FWD,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
726,448586.0,27,Hyeon-Gyu,Oh,Oh Hyeon-Gyu,FWD,4.9,True,0.2,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.2}",9,4.5,3.0,1,"{""1"": 8, ""2"": 1}",[]
727,448585.0,27,Hyun-Jun,Yang,Yang Hyun-Jun,FWD,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
728,423855.0,27,Ji-Sung,Eom,Eom Ji-Sung,FWD,4.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
729,397753.0,27,Hyeon-Woo,Jo,Jo Hyeon-Woo,GK,4.6,True,0.1,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
730,274281.0,27,Seung-Gyu,Kim,Kim Seung-Gyu,GK,4.1,True,0.3,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.3}",6,3.0,2.0,3,"{""1"": 3, ""2"": 3}",[]
731,402820.0,27,Bum-Keun,Song,Song Bum-Keun,GK,3.9,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
732,402817.0,27,Seung-Ho,Paik,Paik Seung-Ho,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
733,511828.0,27,Jens,Castrop,Jens Castrop,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
735,464374.0,27,Jun-Ho,Bae,Bae Jun-Ho,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
736,418490.0,27,Kang-In,Lee,Lee Kang-In,MID,6.1,True,0.9,"{""1"": 0.5, ""2"": 0.6, ""3"": 0.9}",8,4.0,2.7,1,"{""1"": 7, ""2"": 1}",[]
737,390525.0,27,Jae-Sung,Lee,Lee Jae-Sung,MID,6.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
738,461177.0,28,Obed,Vargas,Obed Vargas,MID,4.7,True,0.2,"{""1"": 0.3, ""2"": 0.1, ""3"": 0.2}",1,1.0,0.3,1,"{""2"": 1}",[]
740,425701.0,28,Johan,Vásquez,Johan Vásquez,DEF,4.7,True,3.9,"{""1"": 3.9, ""2"": 3.5, ""3"": 3.9}",18,9.0,6.0,9,"{""1"": 9, ""2"": 9}",[]
741,395516.0,28,César,Montes,César Montes,DEF,4.7,True,0.4,"{""1"": 0.6, ""2"": 0.4, ""3"": 0.4}",7,7.0,2.3,7,"{""1"": 7}",[]
742,402772.0,28,Jesús,Gallardo,Jesús Gallardo,DEF,4.7,True,0.9,"{""1"": 0.8, ""2"": 0.9, ""3"": 0.9}",18,9.0,6.0,9,"{""1"": 9, ""2"": 9}",[]
743,403596.0,28,Jorge,Sánchez,Jorge Sánchez,DEF,4.0,True,0.7,"{""1"": 0.8, ""2"": 0.5, ""3"": 0.7}",9,9.0,3.0,9,"{""2"": 9}",[]
744,441261.0,28,Israel,Reyes,Israel Reyes,DEF,4.0,True,1.0,"{""1"": 0.7, ""2"": 1, ""3"": 1}",10,5.0,3.3,1,"{""1"": 9, ""2"": 1}",[]
745,,28,Jesús,Angulo,Jesús Angulo,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
746,,28,Richard,Ledezma,Richard Ledezma,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
747,,28,Everardo,López,Everardo López,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
748,356731.0,28,Raúl,Jiménez,Raúl Jiménez,FWD,7.0,True,3.6,"{""1"": 3.8, ""2"": 3, ""3"": 3.6}",12,6.0,4.0,2,"{""1"": 10, ""2"": 2}",[]
749,,28,Germán,Berterame,Germán Berterame,FWD,5.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
750,429157.0,28,Julián,Quiñones,Julián Quiñones,FWD,5.6,True,1.2,"{""1"": 0.6, ""2"": 1, ""3"": 1.2}",12,6.0,4.0,2,"{""1"": 10, ""2"": 2}",[]
751,430766.0,28,Alexis,Vega,Alexis Vega,FWD,5.3,True,0.1,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
752,403585.0,28,Roberto,Alvarado,Roberto Alvarado,FWD,5.3,True,0.2,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.2}",9,4.5,3.0,2,"{""1"": 7, ""2"": 2}",[]
753,386339.0,28,Guillermo,Martínez,Guillermo Martínez,FWD,4.7,True,0.2,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
754,514336.0,28,Armando,González,Armando González,FWD,4.4,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",1,1.0,0.3,1,"{""1"": 1}",[]
755,215285.0,28,Guillermo,Ochoa,Guillermo Ochoa,GK,4.2,True,3.2,"{""1"": 4.4, ""2"": 3.1, ""3"": 3.2}",0,0.0,0.0,0,{},[]
756,441260.0,28,Carlos,Acevedo,Carlos Acevedo,GK,4.0,True,0.3,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.3}",0,0.0,0.0,0,{},[]
757,485070.0,28,Raúl,Rangel,Raúl Rangel,GK,3.9,True,5.7,"{""1"": 5.1, ""2"": 7, ""3"": 5.7}",14,7.0,4.7,7,"{""1"": 7, ""2"": 7}",[]
758,464533.0,28,Brian,Gutiérrez,Brian Gutiérrez,MID,5.0,True,1.3,"{""1"": 1.5, ""2"": 1.1, ""3"": 1.3}",5,2.5,1.7,3,"{""1"": 2, ""2"": 3}",[]
759,419518.0,28,Érik,Lira,Érik Lira,MID,5.6,True,0.3,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.3}",11,5.5,3.7,3,"{""1"": 8, ""2"": 3}",[]
760,,28,Carlos,Rodríguez,Carlos Rodríguez,MID,5.9,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
761,403596.0,28,Érick,Sánchez,Érick Sánchez,MID,4.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
762,372090.0,28,Orbelín,Pineda,Orbelín Pineda,MID,6.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
763,416576.0,28,Álvaro,Fidalgo,Álvaro Fidalgo,MID,6.4,True,0.4,"{""1"": 0.4, ""2"": 0.3, ""3"": 0.4}",3,3.0,1.0,3,"{""1"": 3}",[]
765,505097.0,29,Samir,El Mourabet,Samir El Mourabet,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
766,,29,Oussama,Targhalline,Oussama Targhalline,MID,5.3,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
770,,29,Souffian,El Karouani,Souffian El Karouani,DEF,4.0,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
773,424071.0,29,Anass,Salah-Eddine,Anass Salah-Eddine,DEF,3.9,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
774,,29,Ismaël,Baouf,Ismaël Baouf,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
775,,29,Abdelhamid,Aït Boudlal,Abdelhamid Aït Boudlal,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
777,411678.0,29,Ayoub,El Kaabi,Ayoub El Kaabi,FWD,5.9,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
782,505112.0,29,Gessime,Yassine,Gessime Yassine,FWD,4.0,True,0.2,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
